OrganizationMemberId,MemberFirstName,MemberLastName,MemberEmail,StartDateTime,EndDateTime,CreatedOnUtc,IsCancelled,IsApproved,CancelledOnUtc,ReservationMemberId,CourtData,BookingType,EventName,TypeName,ReservationId
6202189,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-06-30T22:03:19.51,False,True,,74453456,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5800329,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:27:00.803,False,True,,74490167,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5700800,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:41:32.563,False,True,,74491222,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5700893,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T12:33:03.73,False,True,,74495102,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5700940,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T12:30:46.193,False,True,,74494905,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5700980,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T12:49:30.21,False,True,,74496534,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
6202144,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-06-30T22:02:33.777,False,True,,74453369,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5091797,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T12:33:26.127,False,True,,74495119,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
4391788,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T13:49:42.203,False,True,,74502830,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
3636659,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:20:07.267,False,True,,74489775,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5358871,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T13:16:51.637,False,True,,74499601,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
4242368,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T10:59:12.913,False,True,,74488020,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5788261,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:46:06.33,False,True,,74491483,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5700858,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:49:24.03,False,True,,74491716,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
3637292,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T12:33:14.01,False,True,,74495107,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
5296906,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:38:52.963,False,True,,74491067,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
7616579,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:58:16.773,False,True,,74492211,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
7616441,REDACTED,REDACTED,REDACTED,2025-07-01T09:00:00,2025-07-01T11:00:00,2025-07-01T11:23:41.183,False,True,,74489997,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,33674336
3633419,REDACTED,REDACTED,REDACTED,2025-07-01T10:00:00,2025-07-01T12:30:00,2025-07-01T13:08:29.81,False,True,,74498707,[],CourtReservation,,Reserve Court: Doubles,37681475
4657929,REDACTED,REDACTED,REDACTED,2025-07-01T10:00:00,2025-07-01T12:30:00,2025-07-01T13:08:29.81,False,True,,74498706,[],CourtReservation,,Reserve Court: Doubles,37681475
4241427,REDACTED,REDACTED,REDACTED,2025-07-01T10:00:00,2025-07-01T12:30:00,2025-07-01T13:08:29.81,False,True,,74498705,[],CourtReservation,,Reserve Court: Doubles,37681475
4289939,REDACTED,REDACTED,REDACTED,2025-07-01T10:00:00,2025-07-01T12:30:00,2025-07-01T13:08:29.81,False,True,,74498704,[],CourtReservation,,Reserve Court: Doubles,37681475
4890492,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T12:13:18.37,False,True,,74386065,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}]",Event,3.0 - 3.5 Open Play,Intermediate,37453987
3889912,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T18:13:38.407,False,True,,74427490,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}]",Event,3.0 - 3.5 Open Play,Intermediate,37453987
3668700,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T12:10:13.4,False,True,,74385869,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}]",Event,3.0 - 3.5 Open Play,Intermediate,37453987
5095208,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T21:37:02.003,False,True,,74450598,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}]",Event,3.0 - 3.5 Open Play,Intermediate,37453987
7565302,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.163,False,True,,74439346,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
5504566,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.3,False,True,,74439348,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
4770048,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.653,False,True,,74439353,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
4010709,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.57,False,True,,74439352,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
3765584,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-07-01T14:37:03.473,False,True,,74507914,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
3779941,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-07-01T14:32:27.673,False,True,,74507466,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
5032659,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.997,False,True,,74439358,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
4712210,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T20:55:17.77,False,True,,74445915,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
3633556,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:37.077,False,True,,74439359,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
3653502,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.38,False,True,,74439350,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
4925089,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.477,False,True,,74439351,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
3766672,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.743,False,True,,74439354,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
4291205,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.82,False,True,,74439356,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
3841111,REDACTED,REDACTED,REDACTED,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-06-30T19:54:36.903,False,True,,74439357,"[{'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,Glenn's Private Group,Private Event,37658246
6850791,REDACTED,REDACTED,REDACTED,2025-07-01T15:00:00,2025-07-01T17:00:00,2025-07-01T18:29:37.99,False,True,,74532398,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,37453247
7619925,REDACTED,REDACTED,REDACTED,2025-07-01T15:00:00,2025-07-01T17:00:00,2025-07-01T19:32:23.48,False,True,,74538859,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All Levels Open Play,All Levels w/ Challenge Court,37453247
7620089,REDACTED,REDACTED,REDACTED,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T19:49:09.85,False,True,,74540697,[],CourtReservation,,Reserve Court: Doubles,37656657
7612017,REDACTED,REDACTED,REDACTED,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-06-30T19:11:50.217,False,True,,74434336,[],CourtReservation,,Reserve Court: Doubles,37656657
7620084,REDACTED,REDACTED,REDACTED,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T19:49:09.85,False,True,,74540696,[],CourtReservation,,Reserve Court: Doubles,37656657
7365998,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T13:44:05.48,False,True,,74502317,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,37455317
4371832,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T21:38:22.06,False,True,,74553522,[],CourtReservation,,Reserve Court: Singles,37693525
4676393,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T17:49:24.78,False,True,,74528245,[],CourtReservation,,Reserve Court: Singles,37693525
4224908,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T21:38:22.06,False,True,,74553521,[],CourtReservation,,Reserve Court: Singles,37693525
4121929,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T17:49:24.78,False,True,,74528244,[],CourtReservation,,Reserve Court: Singles,37693525
6740817,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-06-30T00:34:53.953,False,True,,74363375,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.5 - 3.5+ Open Play, High Intermediate,37486433
4338303,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-06-30T19:34:53.407,False,True,,74437094,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.5 - 3.5+ Open Play, High Intermediate,37486433
4590271,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T00:51:55.57,False,True,,74470363,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.5 - 3.5+ Open Play, High Intermediate,37486433
4336460,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-06-30T19:38:38.523,False,True,,74437493,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.5 - 3.5+ Open Play, High Intermediate,37486433
7007034,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T00:55:10.437,False,True,,74470688,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.5 - 3.5+ Open Play, High Intermediate,37486433
7455954,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T01:02:38.933,False,True,,74471408,[],CourtReservation,,Reserve Court: Doubles,37670816
7455282,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T01:02:38.897,False,True,,74471407,[],CourtReservation,,Reserve Court: Doubles,37670816
7455960,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T01:02:38.967,False,True,,74471409,[],CourtReservation,,Reserve Court: Doubles,37670816
7420764,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T01:02:38.997,False,True,,74471410,[],CourtReservation,,Reserve Court: Doubles,37670816
5887442,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T16:20:47.077,False,True,,74519081,[],CourtReservation,,Reserve Court: Singles,37689870
4130360,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T18:32:22.337,False,True,,74532790,[],CourtReservation,,Reserve Court: Singles,37689870
4718604,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T16:20:47.077,False,True,,74519080,[],CourtReservation,,Reserve Court: Singles,37689870
3633987,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T20:00:00,2025-07-01T18:32:22.337,False,True,,74532789,[],CourtReservation,,Reserve Court: Singles,37689870
5502064,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T22:00:00,2025-07-01T21:59:11.04,False,True,,74555788,"[{'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,Honcho League,Leagues ,36794041
5478664,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T22:00:00,2025-07-01T22:02:53.96,False,True,,74556472,"[{'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,Honcho League,Leagues ,36794041
4221328,REDACTED,REDACTED,REDACTED,2025-07-01T18:00:00,2025-07-01T22:00:00,2025-07-01T22:36:35.483,False,True,,74559948,"[{'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,Honcho League,Leagues ,36794041
