EventId,EventName,EventCategoryId,EventCategoryName,StartDateTime,EndDateTime,ReservationId,BackgroundColor,TextColor,IsRegistered,SsoUrl,ImageUrl,MaxRegistrants,RegisteredCount,PriceInfo,RatingRestrictions,TagsInfo
1389850,3.75+ Open Play,47676,Low Advanced,2025-07-10T20:00:00,2025-07-10T22:00:00,37458614,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1267391,4.25 Open Play,69929,Invitation Only Group,2025-07-10T21:00:00,2025-07-10T23:59:00,34342541,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1382678,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-10T21:00:00,2025-07-10T23:59:00,37485321,#74d600,#000000,False,REDACTED,,12.0,,[],[],[]
1396029,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-10T22:00:00,2025-07-10T23:59:00,37668218,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389702,4.0 Open Play,40425,Advanced,2025-07-11T07:00:00,2025-07-11T09:00:00,37454602,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389705,3.75+ Open Play,47676,Low Advanced,2025-07-11T07:00:00,2025-07-11T09:00:00,37454669,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389706,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-11T07:00:00,2025-07-11T09:00:00,37454705,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-11T09:00:00,2025-07-11T11:00:00,37451610,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-11T09:00:00,2025-07-11T11:00:00,37452681,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1116968,Summer Kids Clinics - Ages 8-12,65804,Kids Summer Camp,2025-07-11T09:00:00,2025-07-11T14:00:00,31010387,#e74c6b,#000000,False,REDACTED,,10.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-11T11:00:00,2025-07-11T13:00:00,37453609,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-11T11:00:00,2025-07-11T13:00:00,37453996,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-11T13:00:00,2025-07-11T15:00:00,37453167,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-11T15:00:00,2025-07-11T17:00:00,37453255,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389650,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-11T17:00:00,2025-07-11T19:00:00,37453293,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1385238,Cross Club 4.5-5.4 Tryout,51017,Cross Club Events,2025-07-11T19:00:00,2025-07-11T21:00:00,37316948,#eae323,#100f0f,False,REDACTED,,16.0,,[],[],[]
1389654,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-11T19:00:00,2025-07-11T21:00:00,38069720,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1389654,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-11T21:00:00,2025-07-11T23:59:00,37453375,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1389821,4.0 Open Play,40425,Advanced,2025-07-12T07:00:00,2025-07-12T09:00:00,37457721,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389824,3.75+ Open Play,47676,Low Advanced,2025-07-12T09:00:00,2025-07-12T11:00:00,37457777,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1116968,Summer Kids Clinics - Ages 8-12,65804,Kids Summer Camp,2025-07-12T09:00:00,2025-07-12T14:00:00,37860384,#e74c6b,#000000,False,REDACTED,,10.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-12T10:00:00,2025-07-12T11:00:00,37455647,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389768,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-12T11:00:00,2025-07-12T13:00:00,37456534,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389772,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-12T11:00:00,2025-07-12T13:00:00,37456610,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389797,3.75+ Open Play,47676,Low Advanced,2025-07-12T11:00:00,2025-07-12T13:00:00,37457052,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389761,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-12T13:00:00,2025-07-12T15:00:00,37456354,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389758,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-12T15:00:00,2025-07-12T18:00:00,37456162,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-07-12T18:00:00,2025-07-12T23:59:00,37452400,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389821,4.0 Open Play,40425,Advanced,2025-07-13T06:30:00,2025-07-13T08:30:00,37457722,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389816,4.25 Open Play,69929,Invitation Only Group,2025-07-13T07:00:00,2025-07-13T09:00:00,37457662,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389824,3.75+ Open Play,47676,Low Advanced,2025-07-13T07:00:00,2025-07-13T09:00:00,37457778,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1382633,Cross Club (50+) 3.5-4.0 Tryout,51017,Cross Club Events,2025-07-13T09:00:00,2025-07-13T11:00:00,37222819,#eae323,#100f0f,False,REDACTED,,16.0,,[],[],[]
1389797,3.75+ Open Play,47676,Low Advanced,2025-07-13T09:00:00,2025-07-13T11:00:00,37457053,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389803,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-13T09:00:00,2025-07-13T11:00:00,37457143,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1224713,Beginner Open Play (Unsupervised),61862,Beginner Open Play,2025-07-13T11:00:00,2025-07-13T12:00:00,33580122,#dcedc1,#000000,False,REDACTED,,4.0,,[],[],[]
1389778,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-13T11:00:00,2025-07-13T13:00:00,37456674,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389761,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-13T13:00:00,2025-07-13T15:00:00,37456356,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389758,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-13T15:00:00,2025-07-13T18:00:00,37456163,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1389757,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-13T18:00:00,2025-07-13T21:00:00,37456015,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-07-13T21:00:00,2025-07-13T23:59:00,37452401,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-14T07:00:00,2025-07-14T09:00:00,37452131,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-14T07:00:00,2025-07-14T09:00:00,40294325,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-14T09:00:00,2025-07-14T11:00:00,37451611,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-14T09:00:00,2025-07-14T11:00:00,37452682,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-14T09:00:00,2025-07-14T11:00:00,37454334,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-14T11:00:00,2025-07-14T13:00:00,37453610,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-14T11:00:00,2025-07-14T13:00:00,37453997,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-14T11:00:00,2025-07-14T13:00:00,37454473,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-14T13:00:00,2025-07-14T15:00:00,37453168,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-07-14T14:00:00,2025-07-14T16:00:00,37451816,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-14T15:00:00,2025-07-14T17:00:00,37453256,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-14T17:00:00,2025-07-14T18:00:00,37455648,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-07-14T18:00:00,2025-07-14T20:00:00,37218233,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1390700,3.75+ Open Play,47676,Low Advanced,2025-07-14T18:00:00,2025-07-14T20:00:00,37484958,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390703,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-14T18:00:00,2025-07-14T20:00:00,37485115,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1440239,3.75+ Open Play,47676,Low Advanced,2025-07-14T18:00:00,2025-07-14T20:00:00,38862211,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390375,HeyDay League,40475,Leagues ,2025-07-14T20:00:00,2025-07-14T21:00:00,37473006,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1343080,4.25 Open Play,69929,Invitation Only Group,2025-07-14T20:00:00,2025-07-14T22:00:00,36169845,#95002a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390704,3.75+ Open Play,47676,Low Advanced,2025-07-14T20:00:00,2025-07-14T22:00:00,37485152,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390706,4.0 Open Play,40425,Advanced,2025-07-14T20:00:00,2025-07-14T22:00:00,37485181,#121312,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390374,HeyDay League,40475,Leagues ,2025-07-14T21:00:00,2025-07-14T22:00:00,37473000,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-14T22:00:00,2025-07-14T23:59:00,37452288,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-15T07:00:00,2025-07-15T09:00:00,37452132,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-15T07:00:00,2025-07-15T09:00:00,40294326,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1227480,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-15T09:00:00,2025-07-15T11:00:00,33674340,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-15T11:00:00,2025-07-15T13:00:00,37453611,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-15T11:00:00,2025-07-15T13:00:00,37453998,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-15T11:00:00,2025-07-15T13:00:00,37454474,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-07-15T11:00:00,2025-07-15T13:00:00,37658250,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1389720,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-15T13:00:00,2025-07-15T15:00:00,37455079,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389722,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-15T13:00:00,2025-07-15T15:00:00,37455146,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389724,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-15T13:00:00,2025-07-15T15:00:00,37455223,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-15T15:00:00,2025-07-15T17:00:00,37453257,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1224311,Beginner Open Play (Unsupervised),61862,Beginner Open Play,2025-07-15T17:00:00,2025-07-15T18:00:00,33570349,#dcedc1,#000000,False,REDACTED,,8.0,,[],[],[]
1389726,3.75+ Open Play,47676,Low Advanced,2025-07-15T18:00:00,2025-07-15T20:00:00,37455319,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1390736,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-15T18:00:00,2025-07-15T20:00:00,37486435,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1390738,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-15T18:00:00,2025-07-15T20:00:00,37486459,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1360317,Honcho League,40475,Leagues ,2025-07-15T18:00:00,2025-07-15T22:00:00,36794043,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1267425,4.25 Open Play,69929,Invitation Only Group,2025-07-15T20:00:00,2025-07-15T22:00:00,34343748,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1421794,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-15T20:00:00,2025-07-15T23:59:00,38236118,#74d600,#000000,False,REDACTED,,12.0,,[],[],[]
1390741,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-15T22:00:00,2025-07-15T23:59:00,37486483,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-16T07:00:00,2025-07-16T09:00:00,37452133,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-16T07:00:00,2025-07-16T09:00:00,40294327,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-16T09:00:00,2025-07-16T11:00:00,37451612,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-16T09:00:00,2025-07-16T11:00:00,37452683,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-16T09:00:00,2025-07-16T11:00:00,37454335,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-16T11:00:00,2025-07-16T13:00:00,37453612,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-16T11:00:00,2025-07-16T13:00:00,37453999,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-16T11:00:00,2025-07-16T13:00:00,37454475,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-16T13:00:00,2025-07-16T15:00:00,37453169,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-16T15:00:00,2025-07-16T17:00:00,37453258,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-16T17:00:00,2025-07-16T18:00:00,37455649,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-07-16T18:00:00,2025-07-16T20:00:00,37218234,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1390719,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-16T18:00:00,2025-07-16T20:00:00,37485783,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1394214,Invitational Group,69928,Advanced Invitational Group,2025-07-16T19:00:00,2025-07-16T22:00:00,37927902,#d6353b,#ffffff,False,REDACTED,,10.0,,[],[],[]
1390728,4.0 Open Play,40425,Advanced,2025-07-16T20:00:00,2025-07-16T22:00:00,37486067,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1390730,3.75+ Open Play,47676,Low Advanced,2025-07-16T20:00:00,2025-07-16T22:00:00,37486212,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-07-16T22:00:00,2025-07-16T23:59:00,37452289,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-07-17T07:00:00,2025-07-17T09:00:00,37452134,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-07-17T07:00:00,2025-07-17T09:00:00,40294329,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-17T09:00:00,2025-07-17T11:00:00,37451613,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-17T09:00:00,2025-07-17T11:00:00,37452684,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-17T09:00:00,2025-07-17T11:00:00,37454336,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-17T10:00:00,2025-07-17T11:00:00,37455650,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-17T11:00:00,2025-07-17T13:00:00,37453613,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-17T11:00:00,2025-07-17T13:00:00,37454000,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-17T11:00:00,2025-07-17T13:00:00,37454476,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-07-17T11:00:00,2025-07-17T13:00:00,37658251,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-17T13:00:00,2025-07-17T15:00:00,37453170,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-17T15:00:00,2025-07-17T17:00:00,37453259,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389712,Guided Beginner,46559,Guided Beginner Social,2025-07-17T17:00:00,2025-07-17T18:00:00,37454910,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389853,3.75+ Open Play,47676,Low Advanced,2025-07-17T18:00:00,2025-07-17T20:00:00,37458751,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389856,Open Play High Intermediate 3.5,40471, High Intermediate,2025-07-17T18:00:00,2025-07-17T20:00:00,37458790,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1425172,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-17T18:00:00,2025-07-17T21:00:00,38335581,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1389843,4.0 Open Play,40425,Advanced,2025-07-17T20:00:00,2025-07-17T22:00:00,37458345,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389850,3.75+ Open Play,47676,Low Advanced,2025-07-17T20:00:00,2025-07-17T22:00:00,37458615,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1425176,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-17T21:00:00,2025-07-17T23:59:00,38335627,#74d600,#000000,False,REDACTED,,18.0,,[],[],[]
1396029,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-17T22:00:00,2025-07-17T23:59:00,37668219,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389702,4.0 Open Play,40425,Advanced,2025-07-18T07:00:00,2025-07-18T09:00:00,37454603,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389705,3.75+ Open Play,47676,Low Advanced,2025-07-18T07:00:00,2025-07-18T09:00:00,37454670,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389706,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-18T07:00:00,2025-07-18T09:00:00,37454706,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389575,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-18T09:00:00,2025-07-18T11:00:00,37451614,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389629,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-18T09:00:00,2025-07-18T11:00:00,37452685,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389693,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-18T09:00:00,2025-07-18T11:00:00,37454337,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389680,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-18T11:00:00,2025-07-18T13:00:00,37454001,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389699,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-18T11:00:00,2025-07-18T13:00:00,37454477,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-18T12:00:00,2025-07-18T14:00:00,37453614,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389645,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-18T13:00:00,2025-07-18T15:00:00,37453171,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389648,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-07-18T15:00:00,2025-07-18T17:00:00,37453260,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389712,Guided Beginner,46559,Guided Beginner Social,2025-07-18T17:00:00,2025-07-18T18:00:00,37454911,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389650,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-18T17:00:00,2025-07-18T19:00:00,37453294,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1389654,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-18T19:00:00,2025-07-18T22:00:00,37453376,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1389657,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-18T22:00:00,2025-07-18T23:59:00,37453436,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1389816,4.25 Open Play,69929,Invitation Only Group,2025-07-19T07:00:00,2025-07-19T09:00:00,37457610,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389821,4.0 Open Play,40425,Advanced,2025-07-19T07:00:00,2025-07-19T09:00:00,37457723,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389824,3.75+ Open Play,47676,Low Advanced,2025-07-19T07:00:00,2025-07-19T09:00:00,37457779,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389797,3.75+ Open Play,47676,Low Advanced,2025-07-19T09:00:00,2025-07-19T11:00:00,37457054,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389803,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-19T09:00:00,2025-07-19T11:00:00,37457144,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389813,Advanced Beginner Open Play,40470,Advanced Beginner,2025-07-19T09:00:00,2025-07-19T11:00:00,38408220,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1389743,Intro to Pickleball,61814,Intro to Pickleball,2025-07-19T10:00:00,2025-07-19T11:00:00,37455651,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1389768,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-19T11:00:00,2025-07-19T13:00:00,37456536,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389772,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-19T11:00:00,2025-07-19T13:00:00,37456611,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389761,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-19T13:00:00,2025-07-19T15:00:00,37456357,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1389758,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-19T15:00:00,2025-07-19T18:00:00,37456164,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-07-19T18:00:00,2025-07-19T23:59:00,37452402,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1389797,3.75+ Open Play,47676,Low Advanced,2025-07-20T09:00:00,2025-07-20T11:00:00,37457055,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1389803,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-20T09:00:00,2025-07-20T11:00:00,37457145,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389768,3.0 - 3.5 Open Play,40472,Intermediate,2025-07-20T11:00:00,2025-07-20T13:00:00,37456537,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1389778,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-07-20T11:00:00,2025-07-20T13:00:00,37456675,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1389761,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-07-20T13:00:00,2025-07-20T15:00:00,37456358,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
