TransactionId,TransactionType,TransactionDate,Subtotal,TaxTotal,Total,UnpaidAmount,PainOn,PaymentType,Category,ReservationStart,ReservationEnd,Instructors,OrganizationMemberId,OrganizationFirstName,OrganizationLastName,OrganizationMemberEmail,OrganizationMemberPhone,AccountCreationDate
64748794,Payment,2025-07-06T09:11:09.913,13.33,0.0,-13.33,0.0,2025-07-06T09:11:09.913,Credit Card,Reserve Court: Three Person,2025-07-06T09:00:00,2025-07-06T10:00:00,REDACTED,6447449.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-02-01T10:21:56.557
64748804,Payment,2025-07-06T09:11:18.1,13.33,0.0,-13.33,0.0,2025-07-06T09:11:18.1,Credit Card,Reserve Court: Three Person,2025-07-06T09:00:00,2025-07-06T10:00:00,REDACTED,6445006.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-31T21:42:09.017
64749045,Fee,2025-07-06T09:15:25.757,17.0,0.0,17.0,0.0,2025-07-07T18:07:17.183,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-07T18:00:00,2025-07-07T20:00:00,REDACTED,4403131.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-24T13:14:51.587
64749093,Fee,2025-07-06T09:16:24.673,5.0,0.0,5.0,0.0,2025-07-13T10:18:23.687,Credit Card,Reserve Court: Doubles,2025-07-13T07:00:00,2025-07-13T09:00:00,REDACTED,4473078.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-04-07T16:07:19.133
64749094,Fee,2025-07-06T09:16:24.697,5.0,0.0,5.0,0.0,2025-07-13T10:18:30.383,Credit Card,Reserve Court: Doubles,2025-07-13T07:00:00,2025-07-13T09:00:00,REDACTED,4294056.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-02T18:20:19.147
64749095,Fee,2025-07-06T09:16:24.717,5.0,0.0,5.0,0.0,2025-07-13T10:18:36.623,Credit Card,Reserve Court: Doubles,2025-07-13T07:00:00,2025-07-13T09:00:00,REDACTED,4620173.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-07T20:02:05.693
64749096,Fee,2025-07-06T09:16:24.737,5.0,0.0,5.0,0.0,2025-07-13T10:18:42.117,Credit Card,Reserve Court: Doubles,2025-07-13T07:00:00,2025-07-13T09:00:00,REDACTED,4473100.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-04-07T16:10:12.43
64751265,Fee,2025-07-06T09:50:24,17.0,0.0,17.0,0.0,2025-07-06T10:58:29.02,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,6340559.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-19T16:00:10.24
64751862,Fee,2025-07-06T09:58:39.063,20.0,0.0,20.0,0.0,2025-07-06T17:51:10.147,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,7138291.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-04-27T23:20:32.687
64752350,Fee,2025-07-06T10:02:58.16,17.0,0.0,17.0,0.0,2025-07-06T10:57:54.163,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,5226527.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-08-13T18:57:04.163
64753476,Fee,2025-07-06T10:17:07.563,2.0,0.0,2.0,0.0,2025-07-06T10:17:07.563,Credit Card,Point of Sale,2025-07-06T10:17:07.563,,REDACTED,4718604.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-27T14:04:38.63
64753477,Payment,2025-07-06T10:17:07.563,2.0,0.0,-2.0,0.0,2025-07-06T10:17:07.563,Credit Card,,,,REDACTED,4718604.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-27T14:04:38.63
64753505,Fee,2025-07-06T10:17:28.573,4.0,0.0,4.0,0.0,2025-07-06T10:17:28.573,Credit Card,Point of Sale,2025-07-06T10:17:28.573,,REDACTED,4070162.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-19T20:09:22.777
64753506,Payment,2025-07-06T10:17:28.573,4.0,0.0,-4.0,0.0,2025-07-06T10:17:28.573,Credit Card,,,,REDACTED,4070162.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-19T20:09:22.777
64755405,Fee,2025-07-06T10:45:11.123,27.0,0.0,27.0,0.0,2025-07-06T10:57:00.287,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,7530546.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-06-19T19:02:48.403
64756209,Payment,2025-07-06T10:55:43.147,17.0,0.0,-17.0,0.0,2025-07-06T10:55:43.147,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,4890492.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-06-21T17:34:47.1
64756318,Payment,2025-07-06T10:57:00.287,27.0,0.0,-27.0,0.0,2025-07-06T10:57:00.287,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,7530546.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-06-19T19:02:48.403
64756330,Payment,2025-07-06T10:57:06.793,5.0,0.0,-5.0,0.0,2025-07-06T10:57:06.793,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,4289939.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-02T11:33:13.623
64756411,Payment,2025-07-06T10:57:54.163,17.0,0.0,-17.0,0.0,2025-07-06T10:57:54.163,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,5226527.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-08-13T18:57:04.163
64756431,Payment,2025-07-06T10:58:20.913,17.0,0.0,-17.0,0.0,2025-07-06T10:58:20.913,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,4403131.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-24T13:14:51.587
64756441,Payment,2025-07-06T10:58:29.02,17.0,0.0,-17.0,0.0,2025-07-06T10:58:29.02,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,6340559.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-19T16:00:10.24
64756463,Payment,2025-07-06T10:58:37.897,17.0,0.0,-17.0,0.0,2025-07-06T10:58:37.897,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,5457317.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-23T09:22:04.697
64756474,Payment,2025-07-06T10:58:45.22,5.0,0.0,-5.0,0.0,2025-07-06T10:58:45.22,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-06T11:00:00,2025-07-06T13:00:00,REDACTED,5506132.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-30T10:54:53.237
64767752,Fee,2025-07-06T13:05:33.753,60.0,0.0,60.0,0.0,2025-07-06T13:09:24.463,Credit Card,Reserve Court: Doubles,2025-07-06T13:00:00,2025-07-06T14:00:00,REDACTED,6408791.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-27T19:06:03.887
64767850,Fee,2025-07-06T13:06:41.047,20.0,0.0,20.0,0.0,2025-07-06T18:01:46.957,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,5876648.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-24T15:01:09.093
64767865,Fee,2025-07-06T13:06:51.13,17.0,0.0,17.0,0.0,2025-07-09T16:55:12.873,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-09T17:00:00,2025-07-09T19:00:00,REDACTED,4322796.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-08T18:09:37.917
64767995,Fee,2025-07-06T13:08:15.46,60.0,0.0,60.0,0.0,2025-07-06T13:09:42.403,Credit Card,Reserve Court: Singles,2025-07-06T13:00:00,2025-07-06T14:00:00,REDACTED,7655189.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-06T12:58:58.983
64768110,Payment,2025-07-06T13:09:24.463,60.0,0.0,-60.0,0.0,2025-07-06T13:09:24.463,Credit Card,Reserve Court: Doubles,2025-07-06T13:00:00,2025-07-06T14:00:00,REDACTED,6408791.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-27T19:06:03.887
64768163,Payment,2025-07-06T13:09:42.403,60.0,0.0,-60.0,0.0,2025-07-06T13:09:42.403,Credit Card,Reserve Court: Singles,2025-07-06T13:00:00,2025-07-06T14:00:00,REDACTED,7655189.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-06T12:58:58.983
64770063,Fee,2025-07-06T13:31:18.32,20.0,0.0,20.0,0.0,2025-07-06T18:14:04.183,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,7640597.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-04T09:41:36.693
64770111,Fee,2025-07-06T13:32:04.013,5.0,0.0,5.0,0.0,2025-07-07T17:50:40.893,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-07-07T18:00:00,2025-07-07T20:00:00,REDACTED,5506132.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-30T10:54:53.237
64770766,Fee,2025-07-06T13:40:11.73,20.0,0.0,20.0,0.0,2025-07-06T17:51:28.783,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6629468.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-02-23T10:45:31.237
64770860,Fee,2025-07-06T13:40:26.037,20.0,0.0,20.0,0.0,2025-07-06T13:40:53.167,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6787129.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-03-15T12:59:39.553
64770890,Payment,2025-07-06T13:40:53.167,20.0,0.0,-20.0,0.0,2025-07-06T13:40:53.167,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6787129.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-03-15T12:59:39.553
64772566,Fee,2025-07-06T13:59:46.107,5.0,0.0,5.0,0.0,2025-07-08T11:21:47.26,Credit Card,Private Event - Glenn's Private Group,2025-07-08T11:00:00,2025-07-08T13:00:00,REDACTED,4010709.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-10T13:09:11.997
64772772,Fee,2025-07-06T14:01:55.447,5.0,0.0,5.0,0.0,2025-07-10T11:07:23.29,Credit Card,Private Event - Glenn's Private Group,2025-07-10T11:00:00,2025-07-10T13:00:00,REDACTED,4010709.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-10T13:09:11.997
64775978,Fee,2025-07-06T14:36:53.87,80.0,0.0,80.0,0.0,2025-07-06T14:37:58.32,Credit Card,Reserve Court: Doubles,2025-07-06T14:30:00,2025-07-06T15:30:00,REDACTED,7656067.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-06T14:29:38.247
64776054,Payment,2025-07-06T14:37:58.32,80.0,0.0,-80.0,0.0,2025-07-06T14:37:58.32,Credit Card,Reserve Court: Doubles,2025-07-06T14:30:00,2025-07-06T15:30:00,REDACTED,7656067.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-06T14:29:38.247
64781878,Fee,2025-07-06T15:43:09.45,20.0,0.0,20.0,0.0,2025-07-06T18:19:42.59,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6657262.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-02-27T08:34:47.793
64786144,Fee,2025-07-06T16:34:32.623,20.0,0.0,20.0,0.0,2025-07-06T17:22:52.123,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,7625057.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-02T00:26:49.14
64788228,Fee,2025-07-06T17:00:02.323,10.0,0.0,10.0,0.0,2025-07-08T18:46:46.35,Credit Card,Reserve Court: Doubles,2025-07-08T17:00:00,2025-07-08T18:00:00,REDACTED,4726758.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-28T17:41:22.533
64788229,Fee,2025-07-06T17:00:02.37,10.0,0.0,10.0,0.0,2025-07-08T18:46:55.333,Credit Card,Reserve Court: Doubles,2025-07-08T17:00:00,2025-07-08T18:00:00,REDACTED,4726799.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-28T17:49:10.763
64788230,Fee,2025-07-06T17:00:02.41,10.0,0.0,10.0,0.0,2025-07-08T18:47:04.16,Credit Card,Reserve Court: Doubles,2025-07-08T17:00:00,2025-07-08T18:00:00,REDACTED,4342640.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-12T16:14:39.927
64788231,Fee,2025-07-06T17:00:02.437,10.0,0.0,10.0,0.0,2025-07-08T18:47:12.323,Credit Card,Reserve Court: Doubles,2025-07-08T17:00:00,2025-07-08T18:00:00,REDACTED,4342816.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-12T16:48:23.513
64788681,Payment,2025-07-06T17:04:36.973,130.0,0.0,-130.0,0.0,2025-07-06T17:04:36.973,Credit Card,Semi-Private,2025-07-06T17:00:00,2025-07-06T18:00:00,REDACTED,7643761.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-04T17:26:20.557
64788682,Fee,2025-07-06T17:01:02.877,130.0,0.0,130.0,0.0,2025-07-06T17:04:36.973,Credit Card,Semi-Private,2025-07-06T17:00:00,2025-07-06T18:00:00,REDACTED,7643761.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-04T17:26:20.557
64789093,Fee,2025-07-06T17:09:32.76,20.0,0.0,20.0,0.0,2025-07-06T17:09:59.357,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6212147.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-06T19:04:57.13
64789106,Payment,2025-07-06T17:09:59.357,20.0,0.0,-20.0,0.0,2025-07-06T17:09:59.357,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6212147.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-06T19:04:57.13
64790099,Payment,2025-07-06T17:22:52.123,20.0,0.0,-20.0,0.0,2025-07-06T17:22:52.123,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,7625057.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-02T00:26:49.14
64790280,Fee,2025-07-06T17:25:07.043,2.5,0.0,2.5,0.0,2025-07-06T17:25:07.043,Credit Card,Point of Sale,2025-07-06T17:25:07.043,,REDACTED,5887442.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-26T11:13:31.413
64790281,Payment,2025-07-06T17:25:07.043,2.5,0.0,-2.5,0.0,2025-07-06T17:25:07.043,Credit Card,,,,REDACTED,5887442.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-26T11:13:31.413
64790850,Fee,2025-07-06T17:32:50.697,20.0,0.0,20.0,0.0,2025-07-06T18:14:23.067,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,5357035.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-05T13:39:39.717
64790851,Fee,2025-07-06T17:32:50.75,20.0,0.0,20.0,0.0,2025-07-06T18:44:32.953,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6026364.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-12-16T19:25:32.613
64790852,Fee,2025-07-06T17:32:50.79,20.0,0.0,20.0,0.0,2025-07-06T18:43:49.43,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6026925.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-12-16T21:12:20.81
64790853,Fee,2025-07-06T17:32:50.813,20.0,0.0,20.0,0.0,2025-07-06T18:14:13.27,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,5357034.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-05T13:39:39.477
64792152,Payment,2025-07-06T17:51:10.147,20.0,0.0,-20.0,0.0,2025-07-06T17:51:10.147,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,7138291.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-04-27T23:20:32.687
64792164,Payment,2025-07-06T17:51:28.783,20.0,0.0,-20.0,0.0,2025-07-06T17:51:28.783,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,6629468.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-02-23T10:45:31.237
64792602,Payment,2025-07-06T17:56:32.647,20.0,0.0,-20.0,0.0,2025-07-06T17:56:32.647,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,3657082.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-22T20:00:02.037
64793079,Payment,2025-07-06T18:01:46.957,20.0,0.0,-20.0,0.0,2025-07-06T18:01:46.957,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,5876648.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-24T15:01:09.093
64794414,Payment,2025-07-06T18:14:04.183,20.0,0.0,-20.0,0.0,2025-07-06T18:14:04.183,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,7640597.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-04T09:41:36.693
64794428,Payment,2025-07-06T18:14:13.27,20.0,0.0,-20.0,0.0,2025-07-06T18:14:13.27,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-06T18:00:00,2025-07-06T21:00:00,REDACTED,5357034.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-05T13:39:39.477
64898631,Payment,2025-07-07T20:10:55.14,20.0,0.0,-20.0,0.0,2025-07-07T20:10:55.14,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-07T20:00:00,2025-07-07T22:00:00,REDACTED,7540349.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-06-20T18:57:10.41
64899325,Fee,2025-07-07T20:18:39.447,20.0,0.0,20.0,0.0,2025-07-07T20:18:47.943,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-07T20:00:00,2025-07-07T22:00:00,REDACTED,5863230.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-22T15:42:05.107
64899338,Payment,2025-07-07T20:18:47.943,20.0,0.0,-20.0,0.0,2025-07-07T20:18:47.943,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-07-07T20:00:00,2025-07-07T22:00:00,REDACTED,5863230.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-22T15:42:05.107
64900386,Fee,2025-07-07T20:31:37.76,0.0,0.0,0.0,0.0,,,Reserve Court: Doubles,2025-07-07T20:00:00,2025-07-07T22:00:00,REDACTED,3633754.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T11:40:44.457
64900387,Fee,2025-07-07T20:31:37.787,20.0,0.0,20.0,0.0,2025-07-26T12:00:53.937,Credit Card,Reserve Court: Doubles,2025-07-07T20:00:00,2025-07-07T22:00:00,REDACTED,4778795.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-06-06T07:17:13.783
64901544,Fee,2025-07-07T20:46:13.777,10.0,0.0,10.0,0.0,2025-07-10T16:51:08.933,Credit Card,Guided Beginner Social - Guided Beginner,2025-07-10T17:00:00,2025-07-10T18:00:00,REDACTED,6802871.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-03-17T13:39:58.08
64903710,Fee,2025-07-07T21:12:00.633,15.0,0.0,15.0,0.0,2025-07-08T09:12:30.57,Credit Card,All Levels w/ Challenge Court - All Levels Open Play,2025-07-08T09:00:00,2025-07-08T11:00:00,REDACTED,6202144.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-05T17:07:35.197
64903793,Fee,2025-07-07T21:12:58.807,15.0,0.0,15.0,0.0,2025-07-08T09:12:37.623,Credit Card,All Levels w/ Challenge Court - All Levels Open Play,2025-07-08T09:00:00,2025-07-08T11:00:00,REDACTED,6202189.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-05T17:10:39.623
64904279,Fee,2025-07-07T21:19:35.52,0.0,0.0,0.0,0.0,,,Advanced Invitational Group - Invitational Group,2025-07-16T19:00:00,2025-07-16T22:00:00,REDACTED,4238900.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-21T07:56:48.947
64904280,Fee,2025-07-07T21:19:35.553,20.0,0.0,20.0,0.0,2025-07-16T19:01:46.01,Credit Card,Advanced Invitational Group - Invitational Group,2025-07-16T19:00:00,2025-07-16T22:00:00,REDACTED,3969944.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-04T00:13:23.107
64904281,Fee,2025-07-07T21:19:35.617,0.0,0.0,0.0,0.0,,,Advanced Invitational Group - Invitational Group,2025-07-16T19:00:00,2025-07-16T22:00:00,REDACTED,3633753.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T11:40:42.25
64906816,Fee,2025-07-07T21:56:58.27,17.0,0.0,17.0,0.0,2025-07-08T18:44:53.767,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-07-08T18:00:00,2025-07-08T20:00:00,REDACTED,6947794.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-11-22T13:37:42.107
64911656,Payment,2025-07-07T23:25:50.24,20.0,0.0,-20.0,0.0,2025-07-07T23:25:50.24,Credit Card,Reserve Court: Singles,2025-07-09T17:00:00,2025-07-09T18:00:00,REDACTED,7663502.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-07T15:12:53.727
64911761,Payment,2025-07-07T23:28:39.17,20.0,0.0,-20.0,0.0,2025-07-07T23:28:39.17,Credit Card,Reserve Court: Singles,2025-07-09T17:00:00,2025-07-09T18:00:00,REDACTED,7663726.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-07-07T15:36:22.897
64916261,Membership Fee,2025-07-08T03:50:48.493,75.0,4.97,79.97,0.0,2025-07-13T04:28:57.4,Credit Card,Membership Dues,2025-07-13T10:41:11.407,2025-08-12T11:41:11.407,REDACTED,3668700.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-25T12:59:08.303
64916262,Membership Fee,2025-07-08T03:50:49.02,75.0,4.97,79.97,0.0,2025-07-13T04:28:59.167,Credit Card,Membership Dues,2025-07-13T10:40:22.917,2025-08-12T11:40:22.917,REDACTED,3668835.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-25T13:40:10.147
64916263,Membership Fee,2025-07-08T03:50:49.097,75.0,4.97,79.97,0.0,2025-07-13T04:29:01.013,Credit Card,Membership Dues,2025-07-13T10:42:21.163,2025-08-12T11:42:21.163,REDACTED,3711588.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-11-04T12:24:46.437
64916264,Membership Fee,2025-07-08T03:50:49.18,75.0,4.97,79.97,0.0,2025-07-14T04:30:21.477,Credit Card,Membership Dues,2025-07-13T10:42:56.767,2025-08-12T11:42:56.767,REDACTED,3732462.0,REDACTED,REDACTED,REDACTED,REDACTED,2023-11-08T16:09:15.41
64916265,Membership Fee,2025-07-08T03:50:49.227,168.0,11.13,179.13,0.0,2025-07-13T04:29:03.717,Credit Card,Membership Dues,2025-07-13T09:04:05.25,2026-07-12T10:04:05.25,REDACTED,4226013.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-19T08:22:55.163
64916266,Membership Fee,2025-07-08T03:50:49.29,168.0,11.13,179.13,0.0,2025-07-12T04:29:43.873,Credit Card,Membership Dues,2025-07-12T21:10:33.537,2026-07-11T22:10:33.537,REDACTED,4260242.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-25T13:29:50.643
64916267,Membership Fee,2025-07-08T03:50:49.67,168.0,11.13,179.13,0.0,2025-07-13T04:29:07.88,Credit Card,Membership Dues,2025-07-13T09:14:12.963,2026-07-12T10:14:12.963,REDACTED,4691136.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-22T19:52:45.88
64916268,Membership Fee,2025-07-08T03:50:49.76,25.0,1.66,26.66,0.0,2025-07-13T04:29:09.153,Credit Card,Membership Dues,2025-07-13T09:36:47.623,2025-08-12T10:36:47.623,REDACTED,5491968.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-27T19:01:03.023
64916269,Membership Fee,2025-07-08T03:50:49.85,25.0,1.66,26.66,0.0,2025-07-13T04:29:10.803,Credit Card,Membership Dues,2025-07-13T09:34:09.96,2025-08-12T10:34:09.96,REDACTED,5583806.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-10-12T22:06:01.427
64916270,Membership Fee,2025-07-08T03:50:49.923,25.0,1.66,26.66,0.0,2025-07-13T04:29:13.497,Credit Card,Membership Dues,2025-07-13T06:40:16,2025-08-12T07:40:16,REDACTED,6362344.0,REDACTED,REDACTED,REDACTED,REDACTED,2025-01-22T09:04:53.61
64917784,Payment,2025-07-08T04:31:34.71,26.66,0.0,-26.66,0.0,2025-07-08T04:31:34.71,Credit Card,Membership Dues,2025-07-08T18:22:04.483,2025-08-07T19:22:04.483,REDACTED,4322512.0,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-08T17:22:04.37
