TransactionId,TransactionType,TransactionDate,Subtotal,TaxTotal,Total,UnpaidAmount,PainOn,PaymentType,Category,ReservationStart,ReservationEnd,Instructors,OrganizationMemberId,OrganizationFirstName,OrganizationLastName,OrganizationMemberEmail,OrganizationMemberPhone,AccountCreationDate
61694956,Fee,2025-06-01T00:13:23.127,20.0,0.0,20.0,0.0,2025-06-01T14:45:18.763,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-06-01T15:00:00,2025-06-01T18:00:00,REDACTED,5863230,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-22T15:42:05.107
61694957,Fee,2025-06-01T00:13:23.293,20.0,0.0,20.0,0.0,2025-06-01T14:46:32.693,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-06-01T15:00:00,2025-06-01T18:00:00,REDACTED,5507327,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-30T14:56:09.07
61697673,Fee,2025-06-01T01:31:39.963,10.0,0.66,10.66,0.0,2025-06-19T17:50:16.023,Credit Card,Recurring Fee - Paddle Demo Program,2025-06-03T00:00:00,2025-07-02T00:00:00,REDACTED,6943308,REDACTED,REDACTED,REDACTED,REDACTED,2025-04-02T22:42:05.59
61700089,Membership Fee,2025-06-01T03:53:25.77,25.0,1.66,26.66,0.0,2025-06-05T04:34:29.823,Credit Card,Membership Dues,2025-06-06T01:00:00,2025-07-05T02:00:00,REDACTED,5738165,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-02T17:39:00.467
61700091,Membership Fee,2025-06-01T03:53:26.77,25.0,1.66,26.66,0.0,2025-06-06T04:30:07.973,Credit Card,Membership Dues,2025-06-06T01:00:00,2025-07-05T02:00:00,REDACTED,5738180,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-02T17:43:44.493
61704354,Fee,2025-06-01T05:02:58.46,5.0,0.0,5.0,0.0,2025-06-02T17:52:36.317,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-06-02T18:00:00,2025-06-02T20:00:00,REDACTED,5506132,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-30T10:54:53.237
61705378,Payment,2025-06-01T05:22:20.34,100.0,0.0,-100.0,0.0,2025-06-01T05:22:20.34,Credit Card,Private Lesson,2025-06-02T15:00:00,2025-06-02T16:00:00,REDACTED,5174644,REDACTED,REDACTED,REDACTED,REDACTED,2024-08-07T14:20:10.057
61705379,Fee,2025-06-01T05:22:13.54,100.0,0.0,100.0,0.0,2025-06-01T05:22:20.34,Credit Card,Private Lesson,2025-06-02T15:00:00,2025-06-02T16:00:00,REDACTED,5174644,REDACTED,REDACTED,REDACTED,REDACTED,2024-08-07T14:20:10.057
61706976,Payment,2025-06-01T05:56:04.64,26.66,0.0,-26.66,0.0,2025-06-01T05:56:04.64,Credit Card,Membership Dues,2025-06-01T14:34:02.627,2025-06-30T15:34:02.627,REDACTED,4224908,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-18T19:50:05.877
61706979,Payment,2025-06-01T05:56:08.423,26.66,0.0,-26.66,0.0,2025-06-01T05:56:08.423,Credit Card,Membership Dues,2025-06-02T01:00:00,2025-07-01T02:00:00,REDACTED,5887270,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-26T10:48:19.347
61706981,Payment,2025-06-01T05:56:11.257,26.66,0.0,-26.66,0.0,2025-06-01T05:56:11.257,Credit Card,Membership Dues,2025-06-01T16:53:10.16,2025-06-30T17:53:10.16,REDACTED,6933401,REDACTED,REDACTED,REDACTED,REDACTED,2025-04-01T16:53:10.113
61710155,Fee,2025-06-01T06:49:17.32,0.0,0.0,0.0,0.0,,,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-06-01T15:00:00,2025-06-01T18:00:00,REDACTED,7327190,REDACTED,REDACTED,REDACTED,REDACTED,2025-05-23T16:40:30.13
61711878,Fee,2025-06-01T07:23:31.64,17.0,0.0,17.0,0.0,2025-06-04T08:59:43.853,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-04T09:00:00,2025-06-04T11:00:00,REDACTED,4890492,REDACTED,REDACTED,REDACTED,REDACTED,2024-06-21T17:34:47.1
61712619,Fee,2025-06-01T07:36:49.09,17.0,0.0,17.0,0.0,2025-06-04T10:07:56.813,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-03T18:00:00,2025-06-03T20:00:00,REDACTED,4279831,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-29T14:26:57.88
61716926,Fee,2025-06-01T08:47:55.07,5.0,0.0,5.0,0.0,2025-06-01T08:49:02.913,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,3633785,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T11:47:35.117
61716928,Fee,2025-06-01T08:47:55.117,5.0,0.0,5.0,0.0,2025-06-01T08:48:44.583,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,4249747,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-23T15:59:13.85
61716929,Fee,2025-06-01T08:47:55.133,20.0,0.0,20.0,0.0,2025-06-01T08:48:36.65,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,4070162,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-19T20:09:22.777
61716930,Fee,2025-06-01T08:47:55.18,20.0,0.0,20.0,0.0,2025-06-01T08:48:29.027,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,4390980,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-22T12:40:06.537
61716981,Payment,2025-06-01T08:48:29.027,20.0,0.0,-20.0,0.0,2025-06-01T08:48:29.027,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,4390980,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-22T12:40:06.537
61716989,Payment,2025-06-01T08:48:36.65,20.0,0.0,-20.0,0.0,2025-06-01T08:48:36.65,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,4070162,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-19T20:09:22.777
61717006,Payment,2025-06-01T08:48:44.583,5.0,0.0,-5.0,0.0,2025-06-01T08:48:44.583,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,4249747,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-23T15:59:13.85
61717036,Payment,2025-06-01T08:49:02.913,5.0,0.0,-5.0,0.0,2025-06-01T08:49:02.913,Credit Card,Reserve Court: Doubles,2025-06-01T08:00:00,2025-06-01T10:00:00,REDACTED,3633785,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T11:47:35.117
61717037,Fee,2025-06-01T08:49:03.19,20.0,0.0,20.0,0.0,2025-06-01T14:45:31.287,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-06-01T15:00:00,2025-06-01T18:00:00,REDACTED,5501187,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-29T09:00:10.813
61717038,Fee,2025-06-01T08:49:03.21,20.0,0.0,20.0,0.0,2025-06-01T14:45:39.523,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-06-01T15:00:00,2025-06-01T18:00:00,REDACTED,3669353,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-25T20:18:21.563
61717069,Fee,2025-06-01T08:49:29.917,4.0,0.0,4.0,0.0,2025-06-01T08:49:29.917,Credit Card,Point of Sale,2025-06-01T08:49:29.917,,REDACTED,4070162,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-19T20:09:22.777
61717070,Payment,2025-06-01T08:49:29.917,4.0,0.0,-4.0,0.0,2025-06-01T08:49:29.917,Credit Card,,,,REDACTED,4070162,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-19T20:09:22.777
61717267,Payment,2025-06-01T08:52:24.59,5.0,0.0,-5.0,0.0,2025-06-01T08:52:24.59,Credit Card,Low Advanced - 3.75+ Open Play,2025-06-01T09:00:00,2025-06-01T11:00:00,REDACTED,4155765,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-05T20:20:41.573
61717277,Payment,2025-06-01T08:52:31.897,17.0,0.0,-17.0,0.0,2025-06-01T08:52:31.897,Credit Card,Low Advanced - 3.75+ Open Play,2025-06-01T09:00:00,2025-06-01T11:00:00,REDACTED,5491946,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-27T18:56:47.283
61717347,Fee,2025-06-01T08:53:18.49,17.0,0.0,17.0,0.0,2025-06-01T08:53:29.163,Credit Card,Low Advanced - 3.75+ Open Play,2025-06-01T09:00:00,2025-06-01T11:00:00,REDACTED,5540395,REDACTED,REDACTED,REDACTED,REDACTED,2024-10-05T08:26:11.33
61717352,Fee,2025-06-01T08:53:22.65,17.0,0.0,17.0,0.0,2025-06-07T08:37:16.763,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-06-07T11:00:00,2025-06-07T13:00:00,REDACTED,6785232,REDACTED,REDACTED,REDACTED,REDACTED,2025-03-15T09:52:30.377
61717365,Payment,2025-06-01T08:53:29.163,17.0,0.0,-17.0,0.0,2025-06-01T08:53:29.163,Credit Card,Low Advanced - 3.75+ Open Play,2025-06-01T09:00:00,2025-06-01T11:00:00,REDACTED,5540395,REDACTED,REDACTED,REDACTED,REDACTED,2024-10-05T08:26:11.33
61717450,Payment,2025-06-01T08:55:18.983,10.0,0.0,-10.0,0.0,2025-06-01T08:55:18.983,Credit Card,Reserve Court: Singles,2025-05-31T20:30:00,2025-05-31T22:30:00,REDACTED,4249747,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-23T15:59:13.85
61718927,Fee,2025-06-01T09:15:17.17,0.0,0.0,0.0,0.0,,,Low Advanced - 3.75+ Open Play,2025-06-01T09:00:00,2025-06-01T11:00:00,REDACTED,6128265,REDACTED,REDACTED,REDACTED,REDACTED,2024-12-29T10:18:29.71
61721353,Payment,2025-06-01T09:46:34.073,30.0,0.0,-30.0,0.0,2025-06-01T09:46:34.073,Credit Card,Reserve Court: Doubles,2025-06-01T10:00:00,2025-06-01T12:00:00,REDACTED,4208063,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-16T06:40:12.997
61721804,Fee,2025-06-01T09:51:04.523,17.0,0.0,17.0,0.0,2025-06-03T17:51:47.577,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-03T18:00:00,2025-06-03T20:00:00,REDACTED,3732418,REDACTED,REDACTED,REDACTED,REDACTED,2023-11-08T15:59:37.883
61721805,Fee,2025-06-01T09:51:04.56,17.0,0.0,17.0,0.0,2025-06-03T17:52:54.19,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-03T18:00:00,2025-06-03T20:00:00,REDACTED,3686970,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-30T09:42:52.31
61721934,Payment,2025-06-01T09:52:30.993,30.0,0.0,-30.0,0.0,2025-06-01T09:52:30.993,Credit Card,Reserve Court: Doubles,2025-06-01T10:00:00,2025-06-01T12:00:00,REDACTED,5400705,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-12T13:45:04.88
61722588,Payment,2025-06-01T09:58:00.863,30.0,0.0,-30.0,0.0,2025-06-01T09:58:00.863,Credit Card,Reserve Court: Doubles,2025-06-01T10:00:00,2025-06-01T12:00:00,REDACTED,4592412,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-03T21:29:38.093
61722622,Payment,2025-06-01T09:58:24.003,30.0,0.0,-30.0,0.0,2025-06-01T09:58:24.003,Credit Card,Reserve Court: Doubles,2025-06-01T10:00:00,2025-06-01T12:00:00,REDACTED,4603991,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-06T14:03:53.623
61724931,Fee,2025-06-01T10:27:36.86,17.0,0.0,17.0,0.0,2025-06-02T17:51:16.967,Account Credit, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-02T18:00:00,2025-06-02T20:00:00,REDACTED,5116629,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-27T15:41:25.07
61725019,Fee,2025-06-01T10:28:46.397,17.0,0.0,17.0,0.0,2025-06-04T17:51:27.453,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-06-04T17:30:00,2025-06-04T19:30:00,REDACTED,5116629,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-27T15:41:25.07
61727474,Payment,2025-06-01T10:51:22.293,5.0,0.0,-5.0,0.0,2025-06-01T10:51:22.293,Credit Card,Reserve Court: Singles,2025-06-01T10:00:00,2025-06-01T11:00:00,REDACTED,3633987,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T16:40:39.677
61728197,Fee,2025-06-01T10:58:11.707,27.0,0.0,27.0,0.0,2025-06-03T17:56:01.88,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-06-03T18:00:00,2025-06-03T20:00:00,REDACTED,7133403,REDACTED,REDACTED,REDACTED,REDACTED,2025-04-27T09:53:35.363
61728707,Fee,2025-06-01T11:02:31.743,27.0,0.0,27.0,0.0,2025-06-05T17:32:02.627,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-06-05T18:00:00,2025-06-05T20:00:00,REDACTED,7133403,REDACTED,REDACTED,REDACTED,REDACTED,2025-04-27T09:53:35.363
61730688,Payment,2025-06-01T11:19:40.96,17.0,0.0,-17.0,0.0,2025-06-01T11:19:40.96,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-05-25T09:00:00,2025-05-25T11:00:00,REDACTED,3638610,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-18T08:35:36.523
61730692,Payment,2025-06-01T11:19:43.703,2.5,0.0,-2.5,0.0,2025-06-01T11:19:43.703,Credit Card,,,,REDACTED,3657082,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-22T20:00:02.037
61730693,Payment,2025-06-01T11:19:45.143,88.0,0.0,-88.0,0.0,2025-06-01T11:19:45.143,Credit Card,,,,REDACTED,3669169,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-25T19:17:58.47
61730695,Payment,2025-06-01T11:19:47.997,10.66,0.0,-10.66,0.0,2025-06-01T11:19:47.997,Credit Card,,,,REDACTED,3765584,REDACTED,REDACTED,REDACTED,REDACTED,2023-11-16T15:24:54.677
61730718,Payment,2025-06-01T11:20:03.053,6.0,0.0,-6.0,0.0,2025-06-01T11:20:03.053,Credit Card,,,,REDACTED,4312165,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-06T16:31:46.62
61730722,Payment,2025-06-01T11:20:04.543,0.0,0.0,0.0,0.0,2025-06-01T11:20:04.543,Credit Card,Payment Reverted,,,REDACTED,4313632,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-06T21:36:02.59
61730726,Payment,2025-06-01T11:20:06.223,27.0,0.0,-27.0,0.0,2025-06-01T11:20:06.223,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-05-22T18:00:00,2025-05-22T20:00:00,REDACTED,4400034,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-23T18:26:49.503
61730729,Payment,2025-06-01T11:20:07.567,14.0,0.0,-14.0,0.0,2025-06-01T11:20:07.567,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-05-22T18:00:00,2025-05-22T20:00:00,REDACTED,4403131,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-24T13:14:51.587
61730730,Payment,2025-06-01T11:20:07.71,3.0,0.0,-3.0,0.0,2025-06-01T11:20:07.71,Account Credit,Intermediate - 3.0 - 3.5 Open Play,2025-05-22T18:00:00,2025-05-22T20:00:00,REDACTED,4403131,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-24T13:14:51.587
61730743,Payment,2025-06-01T11:20:12.837,20.0,0.0,-20.0,0.0,2025-06-01T11:20:12.837,Credit Card,Reserve Court: Doubles,2025-05-25T09:00:00,2025-05-25T11:00:00,REDACTED,4458084,REDACTED,REDACTED,REDACTED,REDACTED,2024-04-04T16:04:44.403
61730759,Payment,2025-06-01T11:20:19.383,179.13,0.0,-179.13,0.0,2025-06-01T11:20:19.383,Credit Card,Membership Dues,2025-06-03T15:35:57.153,2026-06-02T16:35:57.153,REDACTED,4501336,REDACTED,REDACTED,REDACTED,REDACTED,2024-04-14T06:59:06.03
61730762,Payment,2025-06-01T11:20:21.26,27.0,0.0,-27.0,0.0,2025-06-01T11:20:21.26,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-05-21T19:30:00,2025-05-21T22:30:00,REDACTED,4571450,REDACTED,REDACTED,REDACTED,REDACTED,2024-04-29T08:09:44.607
61730764,Payment,2025-06-01T11:20:24.17,2.5,0.0,-2.5,0.0,2025-06-01T11:20:24.17,Credit Card,Reserve Court: Doubles,2025-05-20T21:00:00,2025-05-20T22:00:00,REDACTED,4635860,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-11T09:09:21.163
61730769,Payment,2025-06-01T11:20:25.627,10.66,0.0,-10.66,0.0,2025-06-01T11:20:25.627,Credit Card,,,,REDACTED,4656860,REDACTED,REDACTED,REDACTED,REDACTED,2024-05-15T17:13:01.42
61730776,Payment,2025-06-01T11:20:28.597,61.0,0.0,-61.0,0.0,2025-06-01T11:20:28.597,Credit Card,,,,REDACTED,4778795,REDACTED,REDACTED,REDACTED,REDACTED,2024-06-06T07:17:13.783
61730784,Payment,2025-06-01T11:20:32.127,60.0,0.0,-60.0,0.0,2025-06-01T11:20:32.127,Credit Card,,,,REDACTED,4901491,REDACTED,REDACTED,REDACTED,REDACTED,2024-06-23T17:30:56.787
61730788,Payment,2025-06-01T11:20:34.563,6.0,0.0,-6.0,0.0,2025-06-01T11:20:34.563,Credit Card,,,,REDACTED,4918536,REDACTED,REDACTED,REDACTED,REDACTED,2024-06-26T19:51:34.54
61730793,Payment,2025-06-01T11:20:36.357,27.0,0.0,-27.0,0.0,2025-06-01T11:20:36.357,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-05-21T19:30:00,2025-05-21T22:30:00,REDACTED,4971642,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-03T16:02:11.447
61730794,Payment,2025-06-01T11:20:38.157,40.0,0.0,-40.0,0.0,2025-06-01T11:20:38.157,Credit Card,,,,REDACTED,5028572,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-12T16:33:37.99
61730803,Payment,2025-06-01T11:20:43.823,27.0,0.0,-27.0,0.0,2025-06-01T11:20:43.823,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-05-21T19:30:00,2025-05-21T22:30:00,REDACTED,5074749,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-19T22:48:11.447
61730808,Payment,2025-06-01T11:20:45.95,27.0,0.0,-27.0,0.0,2025-06-01T11:20:45.95,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-05-21T19:30:00,2025-05-21T22:30:00,REDACTED,5075252,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-20T07:43:03.02
61730811,Payment,2025-06-01T11:20:47.013,2.5,0.0,-2.5,0.0,2025-06-01T11:20:47.013,Account Credit,,,,REDACTED,5116629,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-27T15:41:25.07
61730816,Payment,2025-06-01T11:20:49.797,27.0,0.0,-27.0,0.0,2025-06-01T11:20:49.797,Credit Card,Intermediate - 3.0 - 3.5 Open Play,2025-05-29T09:00:00,2025-05-29T11:00:00,REDACTED,5135797,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-31T11:34:52.897
61730820,Payment,2025-06-01T11:20:51.59,20.0,0.0,-20.0,0.0,2025-06-01T11:20:51.59,Credit Card,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,2025-05-30T19:00:00,2025-05-30T22:00:00,REDACTED,5163558,REDACTED,REDACTED,REDACTED,REDACTED,2024-08-05T13:56:53.163
61730827,Payment,2025-06-01T11:20:56.973,20.0,0.0,-20.0,0.0,2025-06-01T11:20:56.973,Credit Card,,,,REDACTED,5353331,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-04T20:26:31.503
61730828,Payment,2025-06-01T11:20:58.74,10.0,0.0,-10.0,0.0,2025-06-01T11:20:58.74,Credit Card,Reserve Court: Doubles,2025-05-20T20:00:00,2025-05-20T21:00:00,REDACTED,5353373,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-04T20:35:23.22
61730829,Payment,2025-06-01T11:21:00.067,100.0,0.0,-100.0,0.0,2025-06-01T11:21:00.067,Credit Card,,,,REDACTED,5357034,REDACTED,REDACTED,REDACTED,REDACTED,2024-09-05T13:39:39.477
62039370,Fee,2025-06-04T18:38:52.603,0.0,0.0,0.0,0.0,,,Cross Club Events - (4.5-5.4) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,5665815,REDACTED,REDACTED,REDACTED,REDACTED,2024-10-23T19:00:18.487
62039371,Fee,2025-06-04T18:38:53.12,0.0,0.0,0.0,0.0,,,Cross Club Events - (4.5-5.4) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,6565494,REDACTED,REDACTED,REDACTED,REDACTED,2025-02-15T20:20:20.697
62039373,Fee,2025-06-04T18:38:53.183,28.0,0.0,28.0,0.0,2025-06-19T17:46:22.243,Credit Card,Cross Club Events - (4.5-5.4) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,3633754,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T11:40:44.457
62039374,Fee,2025-06-04T18:38:53.403,0.0,0.0,0.0,0.0,,,Cross Club Events - (4.5-5.4) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,3810808,REDACTED,REDACTED,REDACTED,REDACTED,2023-11-28T08:39:59.297
62039375,Fee,2025-06-04T18:38:53.547,28.0,0.0,28.0,0.0,2025-06-19T17:48:30.59,Credit Card,Cross Club Events - (4.5-5.4) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,6947730,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-23T18:01:31.93
62039376,Fee,2025-06-04T18:38:53.64,28.0,0.0,28.0,0.0,,,Cross Club Events - (4.5-5.4) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,4130360,REDACTED,REDACTED,REDACTED,REDACTED,2024-01-31T21:18:42.227
62039906,Fee,2025-06-04T18:44:09.673,17.0,0.0,17.0,0.0,2025-06-05T11:09:44.487,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-05T11:00:00,2025-06-05T13:00:00,REDACTED,4289939,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-02T11:33:13.623
62040074,Fee,2025-06-04T18:46:12.397,5.0,0.0,5.0,0.0,2025-06-05T11:09:50.837,Credit Card, High Intermediate - 3.5 - 3.5+ Open Play,2025-06-05T11:00:00,2025-06-05T13:00:00,REDACTED,3633419,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-16T14:05:34.313
62040169,Payment,2025-06-04T18:46:53.56,17.0,0.0,-17.0,0.0,2025-06-04T18:46:53.56,Credit Card, High Intermediate - Ladies Night High Intermediate,2025-06-04T17:30:00,2025-06-04T19:30:00,REDACTED,3664709,REDACTED,REDACTED,REDACTED,REDACTED,2023-10-24T16:25:14.873
62040265,Fee,2025-06-04T18:47:55.307,0.0,0.0,0.0,0.0,,,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,4417128,REDACTED,REDACTED,REDACTED,REDACTED,2024-03-27T14:09:38.617
62040266,Fee,2025-06-04T18:47:55.57,0.0,0.0,0.0,0.0,,,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,5922338,REDACTED,REDACTED,REDACTED,REDACTED,2024-12-01T11:39:03.81
62040267,Fee,2025-06-04T18:47:55.62,0.0,0.0,0.0,0.0,,,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,6825152,REDACTED,REDACTED,REDACTED,REDACTED,2025-03-19T19:07:28.767
62040268,Fee,2025-06-04T18:47:55.667,270.0,0.0,270.0,0.0,2025-06-07T03:06:16.017,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,5922309,REDACTED,REDACTED,REDACTED,REDACTED,2024-12-01T11:36:13.553
62040269,Fee,2025-06-04T18:47:55.73,0.0,0.0,0.0,0.0,,,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,5198020,REDACTED,REDACTED,REDACTED,REDACTED,2024-08-08T19:22:25.797
62040270,Fee,2025-06-04T18:47:55.777,0.0,0.0,0.0,0.0,,,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,5051524,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-16T14:40:39.8
62040271,Fee,2025-06-04T18:47:55.84,0.0,0.0,0.0,0.0,,,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,6825156,REDACTED,REDACTED,REDACTED,REDACTED,2025-03-19T19:08:15.373
62040272,Fee,2025-06-04T18:47:55.887,27.0,0.0,27.0,0.0,2025-06-19T17:49:14.77,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,5887442,REDACTED,REDACTED,REDACTED,REDACTED,2024-11-26T11:13:31.413
62040274,Fee,2025-06-04T18:47:55.933,27.0,0.0,27.0,0.0,2025-06-19T17:48:32.553,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,4971642,REDACTED,REDACTED,REDACTED,REDACTED,2024-07-03T16:02:11.447
62040275,Fee,2025-06-04T18:47:55.993,27.0,0.0,27.0,0.0,2025-06-19T17:48:09.25,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,4571450,REDACTED,REDACTED,REDACTED,REDACTED,2024-04-29T08:09:44.607
62040276,Fee,2025-06-04T18:47:56.06,27.0,0.0,27.0,0.0,2025-06-11T10:19:30.56,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,4226849,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-19T10:55:24.193
62040277,Fee,2025-06-04T18:47:56.11,27.0,0.0,27.0,0.0,2025-06-19T17:47:07.933,Credit Card,Cross Club Events - (3.5-3.99) Cross Club League Play Offs - The Pickle Jar,2025-06-04T19:30:00,2025-06-04T22:30:00,REDACTED,4215138,REDACTED,REDACTED,REDACTED,REDACTED,2024-02-17T06:11:03.343
