OrganizationMemberId,MemberFirstName,MemberLastName,MemberEmail,StartDateTime,EndDateTime,CreatedOnUtc,IsCancelled,IsApproved,CancelledOnUtc,ReservationMemberId,CourtData,BookingType,EventName,TypeName,ReservationId
4432423,REDACTED,REDACTED,REDACTED,2025-06-01T07:00:00,2025-06-01T08:00:00,2025-06-01T01:19:56.297,False,True,,71666745,[],CourtReservation,,Reserve Court: Singles,36404434
4331097,REDACTED,REDACTED,REDACTED,2025-06-01T07:00:00,2025-06-01T08:00:00,2025-06-01T01:19:56.313,False,True,,71666746,[],CourtReservation,,Reserve Court: Singles,36404434
4390980,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685332,[],CourtReservation,,Reserve Court: Doubles,36403287
4070162,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685329,[],CourtReservation,,Reserve Court: Doubles,36403287
4331097,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685331,[],CourtReservation,,Reserve Court: Doubles,36403287
4313632,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685327,[],CourtReservation,,Reserve Court: Doubles,36403287
3633785,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685326,[],CourtReservation,,Reserve Court: Doubles,36403287
4249747,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685328,[],CourtReservation,,Reserve Court: Doubles,36403287
4432423,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T12:47:54.947,False,True,,71685330,[],CourtReservation,,Reserve Court: Doubles,36403287
4130360,REDACTED,REDACTED,REDACTED,2025-06-01T08:00:00,2025-06-01T10:00:00,2025-06-01T00:46:13.997,False,True,,71664569,[],CourtReservation,,Reserve Court: Doubles,36403287
6128265,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-06-01T13:15:17.15,False,True,,71687700,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,36136650
3653779,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-05-31T22:08:34.607,False,True,,71654690,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,36136650
4155765,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-05-31T00:10:51.22,False,True,,71582297,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,36136650
5491946,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-05-31T22:17:20.7,False,True,,71655226,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,36136650
5540395,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-06-01T12:53:18.473,False,True,,71685722,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,36136650
6217940,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-05-31T13:33:23.173,False,True,,71610478,"[{'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,3.75+ Open Play,Low Advanced,36136650
6739069,REDACTED,REDACTED,REDACTED,2025-06-01T09:00:00,2025-06-01T11:00:00,2025-06-01T13:11:12.657,False,True,,71687434,"[{'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,Contract Time - Gaurav's Group,Contract Time,30370258
3633753,REDACTED,REDACTED,REDACTED,2025-06-01T10:00:00,2025-06-01T11:00:00,2025-05-29T03:41:31.813,False,True,,71400492,[],CourtReservation,,Reserve Court: Singles,36264821
3633987,REDACTED,REDACTED,REDACTED,2025-06-01T10:00:00,2025-06-01T11:00:00,2025-05-29T03:41:31.783,False,True,,71400491,[],CourtReservation,,Reserve Court: Singles,36264821
4208063,REDACTED,REDACTED,REDACTED,2025-06-01T10:00:00,2025-06-01T12:00:00,2025-05-31T22:07:12.537,False,True,,71654583,[],CourtReservation,,Reserve Court: Doubles,36399184
5400705,REDACTED,REDACTED,REDACTED,2025-06-01T10:00:00,2025-06-01T12:00:00,2025-05-31T22:07:12.55,False,True,,71654584,[],CourtReservation,,Reserve Court: Doubles,36399184
4592412,REDACTED,REDACTED,REDACTED,2025-06-01T10:00:00,2025-06-01T12:00:00,2025-05-31T22:07:12.567,False,True,,71654585,[],CourtReservation,,Reserve Court: Doubles,36399184
4603991,REDACTED,REDACTED,REDACTED,2025-06-01T10:00:00,2025-06-01T12:00:00,2025-05-31T22:07:12.597,False,True,,71654586,[],CourtReservation,,Reserve Court: Doubles,36399184
4645109,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-06-01T15:51:38.32,False,True,,71701321,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
5736667,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-06-01T18:18:58.583,False,True,,71715097,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
5866839,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-06-01T17:15:38.733,False,True,,71709347,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
3635583,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-05-29T12:53:06.903,False,True,,71415222,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
4226849,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-05-30T16:20:31.993,False,True,,71535352,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
4226941,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-05-30T16:20:31.993,False,True,,71535353,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
4227203,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-05-29T02:11:48.743,False,True,,71395732,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
4226716,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-06-01T13:05:08.37,False,True,,71686943,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
6034953,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-06-01T13:05:08.37,False,True,,71686944,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
6657262,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-06-01T15:26:41.777,False,True,,71699321,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
4215138,REDACTED,REDACTED,REDACTED,2025-06-01T13:00:00,2025-06-01T15:00:00,2025-05-31T16:19:16.027,False,True,,71625630,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,All You Can Play $15 Flat - Free with Basic and Premium Memberships,All Levels w/ Challenge Court,36137640
5613703,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:24:49.617,False,True,,71710184,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
4121929,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:34:46.57,False,True,,71711040,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
4458024,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:13:24.137,False,True,,71709159,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
7238923,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T16:50:10.5,False,True,,71707031,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5613643,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:29:20.453,False,True,,71710534,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5613664,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:29:20.42,False,True,,71710533,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
4223194,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T16:55:19.757,False,True,,71707489,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5394541,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:22:40.087,False,True,,71710015,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
4702177,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:13:24.197,False,True,,71709160,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5949326,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:36:55.953,False,True,,71711264,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5393805,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:36:55.89,False,True,,71711263,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
3782753,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:00:57.62,False,True,,71708024,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5613722,REDACTED,REDACTED,REDACTED,2025-06-01T14:00:00,2025-06-01T17:00:00,2025-06-01T17:36:56.33,False,True,,71711265,"[{'CourtId': 39570, 'CourtName': 'Court #1', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39571, 'CourtName': 'Court #2', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39572, 'CourtName': 'Court #3', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39573, 'CourtName': 'Court #4', 'CourtTypeName': 'Pickleball'}]",Event,(50+ - 4.0+) Cross Club League Match - The Pickle Jar,Cross Club Events,32454175
5856808,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-05-31T00:03:53.077,False,True,,71581524,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5856879,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-05-31T00:03:53.077,False,True,,71581525,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5863230,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T04:13:23.11,False,True,,71673689,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5496697,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-05-31T22:28:51.91,False,True,,71655960,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5497073,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-05-31T22:29:31.793,False,True,,71655999,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5507327,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T04:13:23.283,False,True,,71673690,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5496689,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-05-31T22:28:52.997,False,True,,71655964,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5163555,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T01:12:01.657,False,True,,71666343,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5163558,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T01:11:57.677,False,True,,71666337,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5349804,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T02:11:29.557,False,True,,71669221,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
5358594,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T01:35:58.777,False,True,,71667538,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
6034953,REDACTED,REDACTED,REDACTED,2025-06-01T15:00:00,2025-06-01T18:00:00,2025-06-01T13:03:22.68,False,True,,71686792,"[{'CourtId': 39574, 'CourtName': 'Court #5', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39575, 'CourtName': 'Court #6', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39576, 'CourtName': 'Court #7', 'CourtTypeName': 'Pickleball'}, {'CourtId': 39577, 'CourtName': 'Court #8', 'CourtTypeName': 'Pickleball'}]",Event,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,All Levels w/ Challenge Court,36138050
